reference;name;description;price;image
576;Baby Blues - pack d'huiles essentielles;La Compagnie des Sens a développé une synergie aux propriétés relaxantes et calmantes pour apaiser votre période de Baby Blues. Ce pack contient les 4 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Camomille Romaine - 5mL1 flacon d'huile essentielle BIO de Marjolaine à Coquilles - 5mL1 flacon d'huile essentielle BIO de Petit Grain Bigarade - 5mL1 flacon d'huile essentielle BIO de Verveine Odorante - 5mL1 flacon d'huile végétale BIO d'Argan - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge et une gommette pour personnaliser son flacon Envie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;49,8;www.compagnie-des-sens.fr/1318-home_default/baby-blues-pack-d-huiles-essentielles.jpg
577;Assortiment sportifs;L'assortiment des sportifs !Sportifs, sportives ! Vous avez tout compris, le sport est ce qui permet d'évacuer les soucis du quotidien, d'avoir un moral au beau fixe et ainsi de garder votre plus beau sourire. Néanmoins, le sport c'est aussi un effort qui rime avec mise à l'épreuve de son corps. La Compagnie des Sens a donc sélectionné un assortiment d'huiles essentielles pour les sportifs : "après l'effort, le réconfort" ! Gaulthérie Odorante : l'huile essentielle des sportifs par excellence, elle est célèbre grâce à ses vertus anti-inflammatoires et antalgiques légendaires. Elle soulage immédiatement courbatures, tendinites, déchirures musculaires, foulures et autres douleurs articulaires et musculaires. Lavandin Super : cette huile essentielle est anti-spasmodique. Elle permet de détendre les muscles pour éviter les crampes et les préparer en douceur. Son action anxiolytique aidera aussi le sportif à se détendre pour mieux gérer son stress, en compétition par exemple. Menthe Poivrée : son effet "froid" anesthésiant est un anti-douleur efficace en cas de douleurs musculaires, de coups ou de maux de tête. Elle est également stimulante (lutte contre la fatigue physique ou mentale) et améliore la vigilance et la concentration. Tea-Tree : cette huile essentielle est une arme de destruction massive contre les bactéries. Elle est donc très utile en cas de blessure ouverte ou pour assécher une ampoule, par exemple.Contenance : 5 ml.;13,5;www.compagnie-des-sens.fr/2043-home_default/assortiment-sportifs.jpg
579;Extraction dentaire - Pack d'huiles essentielles;Après une extraction dentaire, la douleur est souvent vive et il est difficile de la faire disparaitre. Une synergie d'huiles essentielle permet de soulager les douleurs ressenties après une extraction dentaire, de réduire le développement d'œdème et de favoriser la cicatrisation.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Clou de Girofle - 5mL1 flacon d'huile essentielle BIO de Camomille Romaine - 5mL1 flacon d'huile essentielle BIO de Menthe Poivrée - 5m Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flacon Envie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;24,9;www.compagnie-des-sens.fr/2421-home_default/extraction-dentaire-pack-d-huiles-essentielles.jpg
581;Bouchon de cérumen - Pack d'huiles essentielles;Pour lutter contre les bouchons de cérumen, la Compagnie des Sens a mis au point une synergie aux propriétés mucolytiques et permettant de dissoudre les lipides et d'en empêcher la réapparition.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Romarin à Cinéole - 5mL1 flacon d'huile essentielle BIO d’Eucalyptus Radiata - 5mL1 flacon d'huile essentielle BIO de Niaouli - 5mL Offert : 1 flacon vide pour faire son mélange Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;10,5;www.compagnie-des-sens.fr/1295-home_default/bouchon-de-cerumen-pack-d-huiles-essentielles.jpg
583;Enfant turbulent - Pack d'huiles essentielles;La Compagnie des Sens a créé une synergie rassemblant des propriétés calmantes et anti-spasmoniques.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Petit Grain Bigarade - 5mL1 flacon d'huile essentielle BIO de Marjolaine à Coquilles - 5mL1 flacon d'huile essentielle BIO d'Orange Douce - 5mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;12;www.compagnie-des-sens.fr/1325-home_default/enfant-turbulent-pack-d-huiles-essentielles.jpg
585;Agressivité enfants - Pack d'huiles essentielles;La Compagnie des Sens a créé une synergie rassemblant des propriétés anti-inflammatoires, anesthésiantes.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Saro - 5mL1 flacon d'huile essentielle BIO de Mandarine Verte - 5mL1 flacon d'huile essentielle BIO de Majolaine à Coquilles - 5mL1 flacon d'huile végétale BIO d'Argan - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;18;www.compagnie-des-sens.fr/1312-home_default/agressivite-enfants-pack-d-huiles-essentielles.jpg
587;Sécheresse de la bouche - Pack d'huiles essentielles;La Compagnie des Sens a créé une synergie rassemblant des propriétés anti-inflammatoires, anesthésiantes.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Menthe Poivrée - 5mL1 flacon d'huile essentielle BIO de Pin Sylvestre - 5mL1 flacon d'huile essentielle BIO d'Eucalyptus Radiata - 5mL1 flacon d'huile végétale BIO d'Argan - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;16,5;www.compagnie-des-sens.fr/347-home_default/secheresse-de-la-bouche-pack-d-huiles-essentielles.jpg
589;Sialorrhée - Pack d'huiles essentielles;La Compagnie des Sens a développé une synergie d'huiles essentielles qui régulera votre production de salive pour se débrasser de la sialorrhée.Ce pack contient les 3 huiles essentielles nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Laurier Noble - 5mL1 flacon d'huile essentielle BIO de Sauge Sclarée - 5mL1 flacon d'huile essentielle BIO de Géranium Rosat - 5mL1 flacon d'huile végétale BIO d'Argan - 50mLOffert : 1 flacon vide pour faire son mélange Offert : 1 étiquette vierge pour personnaliser son flacon Envie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;25,5;www.compagnie-des-sens.fr/348-home_default/sialorrhee-pack-d-huiles-essentielles.jpg
591;Flacon vide - 100 mL;Flacon vide de 100 mL en plastique transparent (PET) Vous ne pouvez plus vous passer de vos remèdes à base d'huiles essentielles et végétales ? Ce flacon est fait pour vous ! Grâce à ses 100mL, il vous permettra de réaliser vos préparations en quantité suffisante pour répondre à toutes vos envies : huiles de massage, cosmétiques faits maison… Vous pourrez aussi l’utiliser tout simplement lors de vos déplacements pour contenir vos gels douches, vos shampoings ou autres. Caractéristiques :En PET cristal transparent (solide et résistant aux chocs)Transportable (même en bagage cabine !) sans risque avec son bouchon en aluminiumNe contient ni bisphénol, ni phtalate, ni alkylphénol.Fabriqué en Europe.Précautions d'utilisation : Ne pas stocker à une chaleur supérieure à 40°C et éviter l'exposition directe au soleil.Ne convient pas au stockage d'huiles essentielles pures.Nettoyage à l'eau chaude savonneuseDésinfection à l'alcool et séchage à l'air libre;1,5;www.compagnie-des-sens.fr/1232-home_default/flacon-vide-100-ml.jpg
592;Flacon pompe vide - 100 mL;Flacon pompe vide 100 mL en plastique transparent (PET) Ce flacon vous permettra de réaliser vos propres recettes et de faciliter leur application grâce à son spray ! Facilement réutilisable, il dispense les préparations cosmétiques fluides. Parfait pour les applications cutanées, il est idéal pour réaliser ses propres produits cosmétiques à base d'huiles végétales, ses parfums d'ambiance ou eaux de toilette, ses brumes rafraichissantes ou d'oreiller ou encore ses sérums capillaires.Caractéristiques :En PET cristal transparent (solide et résistant aux chocs)Transportable (même en bagage cabine !) sans risque avec son capuchon en plastiqueNe contient ni bisphénol, ni phtalate, ni alkylphénol.Fabriqué en Europe.Précautions d'utilisation :     Ne pas stocker à une chaleur supérieure à 40°C et éviter l'exposition directe au soleil.Ne convient pas au stockage d'huiles essentielles pures.Nettoyage à l'eau chaude savonneuseDésinfection à l'alcool et séchage à l'air libre;2,496;www.compagnie-des-sens.fr/1221-home_default/flacon-pompe-vide-100-ml-old.jpg
594;Massage Douceur Bébé - Pack d'huiles essentielles;Relaxez votre bout de chou avec ces huiles aux propriétés calmantes et hydratantes.Ce pack contient l'huile essentielles et l'huiles végétale nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Camomille Romaine - 5mL1 flacon d'huile végétale BIO d'Amande Douce - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;24,396;www.compagnie-des-sens.fr/2840-home_default/massage-douceur-bebe-pack-d-huiles-essentielles.jpg
596;Massage Sensuel Homme - Pack d'huiles essentielles;Pimentez votre vie de couple avec ces huiles aux propriétés toniques et aphrodisiaques!Ce pack contient les 2 huiles essentielles et l'huile végétale nécessaire pour faire soi-même ce mélange :   1 flacon d'huile essentielle BIO de Poivre Noir - 5 mL 1 flacon d'huile essentielle BIO de Gingembre - 5 mL 1 flacon d'huile végétale BIO de Noisette - 50 mL   Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;18,89835;www.compagnie-des-sens.fr/2842-home_default/massage-sensuel-homme-pack-d-huiles-essentielles.jpg
598;Massage Sensuel Femme - Pack d'huiles essentielles;Reboostez votre intimité avec ces huiles aux propriétés relaxantes et aphrodisiaques !Ce pack contient les 2 huiles essentielles et les 2 huiles végétales nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO d'Ylang Ylang Complète - 5mL1 flacon d'huile essentielle BIO de Thym à feuilles de Sarriette - 5mL1 flacon d'huile végétale BIO de Germe de Blé - 50mL1 flacon d'huile végétale BIO de Coco - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;22,5;www.compagnie-des-sens.fr/2847-home_default/massage-sensuel-femme-pack-d-huiles-essentielles.jpg
600;Massage Relaxant & Bien-être - Pack d'huiles essentielles;Offrez-vous un moment de détente avec nos huiles essentielles et végétales aux propriétés relaxantes, antispasmodiques et revitalisantes.Ce pack contient les 2 huiles essentielles et les 2 huiles végétales nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO de Camomille Romaine - 5mL1 flacon d'huile essentielle BIO de Lavande Vraie - 5mL1 flacon d'huile végétale BIO de Noyau d'Abricot - 50mL1 flacon d'huile végétale BIO de Bourrache - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;37,604001;www.compagnie-des-sens.fr/2853-home_default/massage-relaxant-bien-etre-pack-d-huiles-essentielles.jpg
602;Massage Tonifiant - Pack d'huiles essentielles;La Compagnie des Sens a rassemblé les huiles essentielles aux propriétés tonifiantes et une huile végétale très nourrissante pour vous permettre de réaliser un massage tonifiant. Ce pack contient les 2 huiles essentielles et l'huile végétale nécessaires pour faire soi-même ce mélange :1 flacon d'huile essentielle BIO d'Epinette Noire - 5mL1 flacon d'huile essentielle BIO de Menthe Poivrée - 5mL1 flacon d'huile végétale BIO de Macadamia - 50mL Offert : 1 flacon vide pour faire son mélange  Offert : 1 étiquette vierge pour personnaliser son flaconEnvie de connaitre le rôle de chaque huile essentielle dans cette synergie ? Cliquez ici.;15,096;www.compagnie-des-sens.fr/2859-home_default/massage-tonifiant-pack-d-huiles-essentielles.jpg
